Date,HHMMSS,Snowlevel,Plot,Tleaf,Spp,PsCorrected,Conductancecorrected
7/13/2016,14:07:34,AMBSNOW,2,26.45,betula,14.92916818,0.165637486
7/13/2016,14:07:36,AMBSNOW,2,26.47,betula,14.87468216,0.168906647
7/13/2016,14:12:49,AMBSNOW,2,27.07,ledum,1.881107492,0.105537459
7/13/2016,14:12:53,AMBSNOW,2,27.07,ledum,2.653094463,0.105537459
7/13/2016,14:12:56,AMBSNOW,2,27.08,ledum,2.57980456,0.107491857
7/13/2016,14:15:57,AMBSNOW,2,27.86,eriophorum,6.126791784,0.033426925
7/13/2016,14:16:00,AMBSNOW,2,27.86,eriophorum,6.046992759,0.033781587
7/13/2016,14:16:03,AMBSNOW,2,27.86,eriophorum,6.419388207,0.034579577
7/13/2016,14:20:16,AMBSNOW,3,26.84,salix,7.396426621,0.092689397
7/13/2016,14:20:18,AMBSNOW,3,26.84,salix,7.958180541,0.09175314
7/13/2016,14:20:19,AMBSNOW,3,26.84,salix,8.379495982,0.09175314
7/13/2016,14:21:51,AMBSNOW,3,26.86,betula,13.87510533,0.121336953
7/13/2016,14:21:53,AMBSNOW,3,26.85,betula,14.38067597,0.123022189
7/13/2016,14:21:56,AMBSNOW,3,26.85,betula,14.60537403,0.123022189
7/13/2016,14:26:25,AMBSNOW,3,27.02,ledum,2.305237316,0.024255319
7/13/2016,14:26:28,AMBSNOW,3,27.04,ledum,2.553191489,0.028723404
7/13/2016,14:26:33,AMBSNOW,3,27.04,ledum,2.553191489,0.033387889
7/13/2016,14:29:34,AMBSNOW,3,27.3,eriophorum,12.33439257,0.092691274
7/13/2016,14:29:36,AMBSNOW,3,27.32,eriophorum,11.85040332,0.094744561
7/13/2016,14:29:39,AMBSNOW,3,27.33,eriophorum,11.26374969,0.097384503
7/13/2016,14:35:36,AMBSNOW,4,25.97,salix,5.886458818,0.049325268
7/13/2016,14:35:39,AMBSNOW,4,25.96,salix,5.723592369,0.049092601
7/13/2016,14:35:42,AMBSNOW,4,25.96,salix,5.746859004,0.050023267
7/13/2016,14:37:42,AMBSNOW,4,26.07,betula,8.479067303,0.168521463
7/13/2016,14:37:45,AMBSNOW,4,26.07,betula,7.853736089,0.170641229
7/13/2016,14:37:47,AMBSNOW,4,26.08,betula,7.980922099,0.17382088
7/13/2016,14:40:08,AMBSNOW,4,25.99,ledum,11.2,0.3432
7/13/2016,14:40:11,AMBSNOW,4,26.02,ledum,13.44,0.3528
7/13/2016,14:40:13,AMBSNOW,4,26.04,ledum,16.08,0.3512
7/13/2016,14:45:55,AMBSNOW,4,26.34,eriophorum,6.646072374,0.116769638
7/13/2016,14:45:57,AMBSNOW,4,26.34,eriophorum,6.725507502,0.115975287
7/13/2016,14:46:00,AMBSNOW,4,26.37,eriophorum,5.957634598,0.110944395
7/13/2016,14:49:30,AMBSNOW,5,25.49,salix,12.18934315,0.102233201
7/13/2016,14:49:33,AMBSNOW,5,25.47,salix,12.24983616,0.102838131
7/13/2016,14:49:36,AMBSNOW,5,25.46,salix,12.49180824,0.103745526
7/13/2016,14:51:13,AMBSNOW,5,25.08,betula,14.52752671,0.164338537
7/13/2016,14:51:16,AMBSNOW,5,25.05,betula,14.51109285,0.172555464
7/13/2016,14:51:19,AMBSNOW,5,25.04,betula,12.68693509,0.17748562
7/13/2016,14:53:30,AMBSNOW,5,25.14,ledum,21.52099886,0.083087401
7/13/2016,14:53:33,AMBSNOW,5,25.13,ledum,23.35981839,0.087854711
7/13/2016,14:53:36,AMBSNOW,5,25.14,ledum,21.861521,0.09262202
7/13/2016,14:55:32,AMBSNOW,5,24.86,eriophorum,8.00886918,0.072505543
7/13/2016,14:55:34,AMBSNOW,5,24.85,eriophorum,8.328159645,0.073436807
7/13/2016,14:55:37,AMBSNOW,5,24.9,eriophorum,8.075388027,0.072904656
7/13/2016,12:10:00,HIGHSNOW,1,25.37,salix,15.55438299,0.200968134
7/13/2016,12:10:03,HIGHSNOW,1,25.35,salix,15.96733121,0.19959164
7/13/2016,12:10:05,HIGHSNOW,1,25.33,salix,15.69203239,0.198215146
7/13/2016,12:13:08,HIGHSNOW,1,24.54,betula,13.21576232,0.202407523
7/13/2016,12:13:09,HIGHSNOW,1,24.55,betula,13.12794995,0.201968461
7/13/2016,12:13:13,HIGHSNOW,1,24.19,betula,13.39138707,0.211627822
7/13/2016,12:18:13,HIGHSNOW,1,25.46,ledum,3.578133628,0.050358918
7/13/2016,12:18:15,HIGHSNOW,1,25.48,ledum,2.454997239,0.051684152
7/13/2016,12:18:19,HIGHSNOW,1,25.48,ledum,1.971286582,0.049033683
7/13/2016,12:20:48,HIGHSNOW,1,25.36,eriophorum,12.63624607,0.067282468
7/13/2016,12:20:50,HIGHSNOW,1,25.36,eriophorum,13.07962313,0.064178829
7/13/2016,12:20:54,HIGHSNOW,1,25.35,eriophorum,14.0772215,0.066506558
7/13/2016,12:24:49,HIGHSNOW,2,25.01,salix,13.28680935,0.182982114
7/13/2016,12:24:51,HIGHSNOW,2,25,salix,13.27032448,0.182982114
7/13/2016,12:24:52,HIGHSNOW,2,25,salix,13.23735473,0.182982114
7/13/2016,12:24:54,HIGHSNOW,2,25,salix,13.03953623,0.182982114
7/13/2016,12:27:08,HIGHSNOW,2,25.08,betula,17.9759519,0.169539078
7/13/2016,12:27:11,HIGHSNOW,2,25.06,betula,17.55511022,0.175551102
7/13/2016,12:27:14,HIGHSNOW,2,25.06,betula,18.51703407,0.171342685
7/13/2016,12:31:36,HIGHSNOW,2,23.93,ledum,4.530275229,0.063853211
7/13/2016,12:31:39,HIGHSNOW,2,23.94,ledum,5.240366972,0.064954128
7/13/2016,12:31:41,HIGHSNOW,2,23.96,ledum,6.660550459,0.063853211
7/13/2016,12:34:08,HIGHSNOW,2,24.61,eriophorum,10.24551118,0.138512276
7/13/2016,12:34:11,HIGHSNOW,2,24.64,eriophorum,10.91608648,0.137412972
7/13/2016,12:34:14,HIGHSNOW,2,24.63,eriophorum,8.772444119,0.141810187
7/13/2016,12:38:32,HIGHSNOW,3,23.79,salix,18.40353108,0.297748186
7/13/2016,12:38:34,HIGHSNOW,3,23.82,salix,18.40353108,0.294755742
7/13/2016,12:38:37,HIGHSNOW,3,23.79,salix,18.40353108,0.294755742
7/13/2016,12:41:06,HIGHSNOW,3,24.64,betula,9.495426986,0.067207892
7/13/2016,12:41:09,HIGHSNOW,3,24.67,betula,9.927037303,0.069057651
7/13/2016,12:41:11,HIGHSNOW,3,24.66,betula,10.60528209,0.069674237
7/13/2016,12:48:57,HIGHSNOW,3,24.43,ledum,4.693391116,0.087627302
7/13/2016,12:48:59,HIGHSNOW,3,24.43,ledum,5.070422535,0.0887974
7/13/2016,12:49:02,HIGHSNOW,3,24.41,ledum,4.641386782,0.089577465
7/13/2016,12:51:55,HIGHSNOW,3,23.91,eriophorum,19.72341873,0.247562911
7/13/2016,12:51:57,HIGHSNOW,3,23.55,eriophorum,19.72341873,0.25436409
7/13/2016,12:52:00,HIGHSNOW,3,23.37,eriophorum,19.58739515,0.257084561
7/13/2016,12:56:07,HIGHSNOW,4,22.75,salix,18.95986533,0.278196155
7/13/2016,12:56:09,HIGHSNOW,4,22.75,salix,18.60547533,0.276424205
7/13/2016,12:56:11,HIGHSNOW,4,22.76,salix,18.42828032,0.276424205
7/13/2016,12:59:13,HIGHSNOW,4,22.16,betula,10.2889869,0.209334474
7/13/2016,12:59:16,HIGHSNOW,4,22.17,betula,9.815022053,0.211309328
7/13/2016,12:59:19,HIGHSNOW,4,22.18,betula,9.834770588,0.211309328
7/13/2016,13:05:37,HIGHSNOW,4,24.07,ledum,6.85045133,0.125152476
7/13/2016,13:05:39,HIGHSNOW,4,24.08,ledum,6.338131252,0.124127836
7/13/2016,13:05:41,HIGHSNOW,4,24.08,ledum,6.543059283,0.125152476
7/13/2016,13:09:27,HIGHSNOW,4,25.11,eriophorum,16.35808749,0.08948118
7/13/2016,13:09:29,HIGHSNOW,4,25.13,eriophorum,15.99186165,0.088992879
7/13/2016,13:09:31,HIGHSNOW,4,25.16,eriophorum,16.11393693,0.087772126
7/13/2016,13:14:20,HIGHSNOW,5,24.9,salix,16.66695602,0.213545374
7/13/2016,13:14:22,HIGHSNOW,5,24.9,salix,16.56278755,0.212503689
7/13/2016,13:14:25,HIGHSNOW,5,24.89,salix,16.66695602,0.213545374
7/13/2016,13:17:50,HIGHSNOW,5,24.83,betula,16.94402421,0.193645991
7/13/2016,13:17:53,HIGHSNOW,5,24.82,betula,19.26374181,0.193645991
7/13/2016,13:17:56,HIGHSNOW,5,24.84,betula,17.65002521,0.195663137
7/13/2016,13:21:04,HIGHSNOW,5,24.42,ledum,6.854966677,0.196128213
7/13/2016,13:21:06,HIGHSNOW,5,24.41,ledum,6.797841955,0.196128213
7/13/2016,13:21:09,HIGHSNOW,5,24.43,ledum,6.778800381,0.196128213
7/13/2016,13:27:03,HIGHSNOW,5,25.03,eriophorum,11.14644351,0.088267782
7/13/2016,13:27:05,HIGHSNOW,5,25.03,eriophorum,11.54811715,0.089974895
7/13/2016,13:27:08,HIGHSNOW,5,25.02,eriophorum,11.24686192,0.091481172
7/21/2016,16:36:55,LOWSNOW,1,15,salix,13.731306,0.222922976
7/21/2016,16:36:58,LOWSNOW,1,15,salix,13.82497112,0.222922976
7/21/2016,16:37:01,LOWSNOW,1,14.95,salix,13.76877205,0.224796278
7/21/2016,16:39:16,LOWSNOW,1,14.82,betula,12.42131767,0.153587914
7/21/2016,16:39:20,LOWSNOW,1,14.78,betula,12.75702896,0.154427193
7/21/2016,16:39:24,LOWSNOW,1,14.73,betula,13.34452371,0.158623584
7/21/2016,16:42:52,LOWSNOW,1,14.82,ledum,6.428571429,0.116033435
7/21/2016,16:42:57,LOWSNOW,1,14.89,ledum,6.041033435,0.117629179
7/21/2016,16:43:00,LOWSNOW,1,14.91,ledum,5.699088146,0.116945289
7/21/2016,16:46:04,LOWSNOW,1,14.18,eriophorum,14.98154982,0.282656827
7/21/2016,16:46:07,LOWSNOW,1,14.37,eriophorum,14.46494465,0.278228782
7/21/2016,16:46:12,LOWSNOW,1,14.22,eriophorum,13.43173432,0.290774908
7/21/2016,16:23:16,LOWSNOW,2,14.82,salix,13.60652891,0.25004341
7/21/2016,16:23:20,LOWSNOW,2,14.79,salix,13.50234416,0.25004341
7/21/2016,16:23:25,LOWSNOW,2,14.82,salix,13.79406147,0.247959715
7/21/2016,16:26:11,LOWSNOW,2,14.85,betula,8.535402522,0.153249273
7/21/2016,16:26:14,LOWSNOW,2,14.84,betula,8.564500485,0.154219205
7/21/2016,16:26:18,LOWSNOW,2,14.8,betula,8.195926285,0.154219205
7/21/2016,16:29:06,LOWSNOW,2,14.82,ledum,1.549830508,0.045966102
7/21/2016,16:29:10,LOWSNOW,2,14.8,ledum,1.385084746,0.043322034
7/21/2016,16:29:13,LOWSNOW,2,14.72,ledum,1.53559322,0.040474576
7/21/2016,16:32:57,LOWSNOW,2,15.15,eriophorum,7.747303544,0.200616333
7/21/2016,16:33:01,LOWSNOW,2,15.12,eriophorum,8.043143297,0.199691834
7/21/2016,16:33:05,LOWSNOW,2,15.11,eriophorum,7.701078582,0.199691834
7/21/2016,16:09:07,LOWSNOW,3,15.14,salix,14.21582332,0.262091138
7/21/2016,16:09:10,LOWSNOW,3,15.15,salix,14.0271177,0.262091138
7/21/2016,16:09:15,LOWSNOW,3,15.13,salix,14.4883981,0.262091138
7/21/2016,16:12:08,LOWSNOW,3,15.46,betula,12.74113952,0.205473306
7/21/2016,16:12:12,LOWSNOW,3,15.44,betula,12.83086586,0.204576043
7/21/2016,16:12:17,LOWSNOW,3,15.42,betula,13.10004486,0.201884253
7/21/2016,16:15:54,LOWSNOW,3,14.99,ledum,5.312232678,0.100085543
7/21/2016,16:15:56,LOWSNOW,3,15.01,ledum,5.286569718,0.103934987
7/21/2016,16:16:00,LOWSNOW,3,15.08,ledum,4.850299401,0.103421728
7/21/2016,16:19:01,LOWSNOW,3,14.83,eriophorum,12.57232213,0.199843628
7/21/2016,16:19:04,LOWSNOW,3,14.81,eriophorum,12.29085223,0.196090696
7/21/2016,16:19:07,LOWSNOW,3,14.8,eriophorum,12.57232213,0.197967162
7/21/2016,15:46:11,LOWSNOW,4,15.16,salix,9.275771377,0.10161011
7/21/2016,15:46:15,LOWSNOW,4,15.15,salix,9.275771377,0.101994996
7/21/2016,15:46:19,LOWSNOW,4,15.14,salix,9.198794021,0.10161011
7/21/2016,15:48:40,LOWSNOW,4,14.8,betula,9.411578113,0.080793021
7/21/2016,15:48:43,LOWSNOW,4,14.8,betula,9.497224425,0.081268834
7/21/2016,15:48:46,LOWSNOW,4,14.82,betula,9.135606661,0.080697859
7/21/2016,15:56:36,LOWSNOW,4,15.23,ledum,10.67484663,0.173531989
7/21/2016,15:56:39,LOWSNOW,4,15.21,ledum,10.56967572,0.164066608
7/21/2016,15:56:43,LOWSNOW,4,15.17,ledum,10.41191937,0.147765118
7/21/2016,15:59:37,LOWSNOW,4,14.86,eriophorum,19.33884298,0.262809917
7/21/2016,15:59:42,LOWSNOW,4,14.9,eriophorum,18.01652893,0.267768595
7/21/2016,15:59:50,LOWSNOW,4,14.88,eriophorum,18.01652893,0.274380165
7/21/2016,15:32:00,LOWSNOW,5,15.09,salix,13.26315789,0.228721805
7/21/2016,15:32:05,LOWSNOW,5,15.1,salix,13.39849624,0.228270677
7/21/2016,15:32:08,LOWSNOW,5,15.08,salix,13.26315789,0.226015038
7/21/2016,15:35:03,LOWSNOW,5,14.82,betula,5.736455591,0.084799778
7/21/2016,15:35:06,LOWSNOW,5,14.83,betula,5.802965221,0.085631149
7/21/2016,15:35:10,LOWSNOW,5,14.86,betula,5.852847444,0.085631149
7/21/2016,15:38:51,LOWSNOW,5,15,ledum,6.460723742,0.417828773
7/21/2016,15:38:53,LOWSNOW,5,15.01,ledum,6.40776699,0.404060018
7/21/2016,15:38:56,LOWSNOW,5,15.01,ledum,5.772285966,0.393468667
7/21/2016,15:41:24,LOWSNOW,5,14.79,eriophorum,6.179716238,0.095428271
7/21/2016,15:41:27,LOWSNOW,5,14.76,eriophorum,6.001050972,0.097635313
7/21/2016,15:41:31,LOWSNOW,5,14.86,eriophorum,5.937992643,0.097530215
7/21/2016,14:03:01,AMBSNOW,1,15.05,salix,11.88578347,0.209867824
7/21/2016,14:03:03,AMBSNOW,1,15.03,salix,11.94632227,0.207849864
7/21/2016,14:03:06,AMBSNOW,1,15.01,salix,11.80506508,0.207849864
7/21/2016,14:05:25,AMBSNOW,1,14.91,betula,13.15151515,0.110454545
7/21/2016,14:05:28,AMBSNOW,1,14.92,betula,12.37878788,0.116666667
7/21/2016,14:05:32,AMBSNOW,1,14.89,betula,12.24242424,0.121515152
7/21/2016,14:08:29,AMBSNOW,1,15.36,ledum,5.490899769,0.10443476
7/21/2016,14:08:32,AMBSNOW,1,15.33,ledum,5.352473725,0.099820559
7/21/2016,14:08:36,AMBSNOW,1,15.3,ledum,5.290951038,0.095975391
7/21/2016,14:10:46,AMBSNOW,1,15.8,eriophorum,12.89844329,0.254410675
7/21/2016,14:10:49,AMBSNOW,1,15.82,eriophorum,13.07635285,0.258858414
7/21/2016,14:10:52,AMBSNOW,1,15.87,eriophorum,12.89844329,0.258858414
7/21/2016,14:15:30,AMBSNOW,2,14.83,salix,17.08999587,0.364306832
7/21/2016,14:15:33,AMBSNOW,2,14.78,salix,16.88018565,0.366214197
7/21/2016,14:15:38,AMBSNOW,2,14.84,salix,17.07092221,0.364306832
7/21/2016,14:21:13,AMBSNOW,2,15.01,betula,10.04347826,0.098586957
7/21/2016,14:21:16,AMBSNOW,2,15.01,betula,10.47826087,0.099673913
7/21/2016,14:21:19,AMBSNOW,2,15.02,betula,10.38043478,0.099456522
7/21/2016,14:32:22,AMBSNOW,2,14.91,ledum,3.516936672,0.162238586
7/21/2016,14:32:26,AMBSNOW,2,14.92,ledum,3.605301915,0.159764359
7/21/2016,14:32:29,AMBSNOW,2,14.94,ledum,3.622974963,0.157466863
7/21/2016,14:35:00,AMBSNOW,2,14.87,eriophorum,9.199652023,0.114832536
7/21/2016,14:35:03,AMBSNOW,2,14.89,eriophorum,8.481948673,0.113527621
7/21/2016,14:35:07,AMBSNOW,2,14.89,eriophorum,8.481948673,0.113527621
7/21/2016,14:42:51,AMBSNOW,3,14.9,salix,15.7647585,0.248211091
7/21/2016,14:42:55,AMBSNOW,3,14.87,salix,16.12254025,0.257155635
7/21/2016,14:42:59,AMBSNOW,3,14.89,salix,16.16726297,0.254919499
7/21/2016,14:46:08,AMBSNOW,3,14.91,betula,9.090909091,0.209090909
7/21/2016,14:46:12,AMBSNOW,3,14.91,betula,8.977272727,0.208522727
7/21/2016,14:46:16,AMBSNOW,3,14.91,betula,8.806818182,0.208522727
7/21/2016,14:52:29,AMBSNOW,3,14.62,ledum,5.325443787,0.041511152
7/21/2016,14:52:33,AMBSNOW,3,14.68,ledum,4.915794265,0.050796541
7/21/2016,14:52:37,AMBSNOW,3,14.82,ledum,4.806554392,0.056531634
7/21/2016,14:55:01,AMBSNOW,3,15.3,eriophorum,9.917718047,0.107734504
7/21/2016,14:55:05,AMBSNOW,3,15.26,eriophorum,9.972572682,0.109489852
7/21/2016,14:55:08,AMBSNOW,3,15.23,eriophorum,10.03839824,0.10970927
7/21/2016,14:58:52,AMBSNOW,4,14.76,salix,12.37853454,0.170533135
7/21/2016,14:58:56,AMBSNOW,4,14.82,salix,12.39604307,0.169307537
7/21/2016,14:59:00,AMBSNOW,4,14.86,salix,12.16843211,0.168957367
7/21/2016,15:02:01,AMBSNOW,4,14.43,betula,13.24047659,0.326229233
7/21/2016,15:02:08,AMBSNOW,4,15.09,betula,13.08944454,0.304581306
7/21/2016,15:02:13,AMBSNOW,4,15.22,betula,12.6866924,0.303574425
7/21/2016,15:06:04,AMBSNOW,4,15.07,ledum,2.731948943,0.036006858
7/21/2016,15:06:08,AMBSNOW,4,14.89,ledum,2.880548676,0.036464088
7/21/2016,15:06:12,AMBSNOW,4,14.97,ledum,2.93770242,0.035549629
7/21/2016,15:09:04,AMBSNOW,4,14.81,eriophorum,8.683068017,0.164109986
7/21/2016,15:09:07,AMBSNOW,4,14.84,eriophorum,8.943560058,0.164109986
7/21/2016,15:09:13,AMBSNOW,4,14.82,eriophorum,9.030390738,0.164978292
7/21/2016,15:15:03,AMBSNOW,5,15.06,salix,13.28941951,0.200905723
7/21/2016,15:15:05,AMBSNOW,5,15.2,salix,13.05887196,0.199258954
7/21/2016,15:15:11,AMBSNOW,5,15.26,salix,12.745986,0.195965418
7/21/2016,15:18:33,AMBSNOW,5,14.73,betula,5.570599613,0.079787234
7/21/2016,15:18:49,AMBSNOW,5,14.78,betula,6.361218569,0.093568665
7/21/2016,15:18:54,AMBSNOW,5,14.88,betula,6.21615087,0.093568665
7/21/2016,15:22:32,AMBSNOW,5,14.93,ledum,15.01646542,0.108013172
7/21/2016,15:22:36,AMBSNOW,5,14.88,ledum,14.02854007,0.102744237
7/21/2016,15:22:40,AMBSNOW,5,14.81,ledum,13.63336992,0.105378705
7/21/2016,15:25:50,AMBSNOW,5,14.81,eriophorum,12.15450644,0.176137339
7/21/2016,15:25:54,AMBSNOW,5,14.79,eriophorum,11.74248927,0.179227468
7/21/2016,15:25:59,AMBSNOW,5,14.8,eriophorum,12.05150215,0.182317597
7/21/2016,12:26:39,HIGHSNOW,1,14.84,betula,12.52017524,0.242102836
7/21/2016,12:26:41,HIGHSNOW,1,14.86,betula,12.49711782,0.242102836
7/21/2016,12:26:44,HIGHSNOW,1,14.85,betula,12.54323265,0.242102836
7/21/2016,12:30:50,HIGHSNOW,1,14.68,salix,15.43308343,0.259610783
7/21/2016,12:30:53,HIGHSNOW,1,14.71,salix,15.43308343,0.25841442
7/21/2016,12:30:57,HIGHSNOW,1,14.78,salix,15.43308343,0.257218057
7/21/2016,12:34:44,HIGHSNOW,1,15.4,ledum,5.447419987,0.12540823
7/21/2016,12:34:48,HIGHSNOW,1,15.37,ledum,6.936642717,0.121489223
7/21/2016,12:34:51,HIGHSNOW,1,15.34,ledum,6.387981711,0.115610712
7/21/2016,12:39:32,HIGHSNOW,1,14.79,eriophorum,14.74274406,0.203825858
7/21/2016,12:39:35,HIGHSNOW,1,14.86,eriophorum,14.64379947,0.203825858
7/21/2016,12:39:38,HIGHSNOW,1,14.89,eriophorum,14.3469657,0.203825858
7/21/2016,12:45:06,HIGHSNOW,2,14.92,salix,14.4299526,0.32298669
7/21/2016,12:45:11,HIGHSNOW,2,14.96,salix,14.51029754,0.321379791
7/21/2016,12:45:16,HIGHSNOW,2,14.92,salix,14.59064249,0.321379791
7/21/2016,12:48:04,HIGHSNOW,2,15.08,betula,13.69531699,0.214046014
7/21/2016,12:48:06,HIGHSNOW,2,15.09,betula,13.71345648,0.214046014
7/21/2016,12:48:08,HIGHSNOW,2,15.07,betula,13.74973547,0.214046014
7/21/2016,12:53:18,HIGHSNOW,2,15.48,ledum,6.729821902,0.083440697
7/21/2016,12:53:22,HIGHSNOW,2,15.45,ledum,6.798029557,0.084009094
7/21/2016,12:53:25,HIGHSNOW,2,15.42,ledum,6.707086017,0.084009094
7/21/2016,12:56:22,HIGHSNOW,2,14.76,eriophorum,11.20543294,0.244482173
7/21/2016,12:56:26,HIGHSNOW,2,14.76,eriophorum,11.27819549,0.244482173
7/21/2016,12:56:30,HIGHSNOW,2,14.74,eriophorum,11.27819549,0.243026922
7/21/2016,13:02:42,HIGHSNOW,3,14.9,salix,16.4,0.441
7/21/2016,13:02:45,HIGHSNOW,3,14.91,salix,16.5,0.44
7/21/2016,13:02:48,HIGHSNOW,3,14.91,salix,16.4,0.439
7/21/2016,13:06:42,HIGHSNOW,3,14.83,betula,13.42623313,0.384870604
7/21/2016,13:06:45,HIGHSNOW,3,14.85,betula,13.13868613,0.382658704
7/21/2016,13:06:49,HIGHSNOW,3,14.85,betula,13.24928113,0.384870604
7/21/2016,13:10:23,HIGHSNOW,3,15,ledum,6.15199035,0.06562123
7/21/2016,13:10:27,HIGHSNOW,3,14.93,ledum,6.272617612,0.066706876
7/21/2016,13:10:32,HIGHSNOW,3,14.87,ledum,6.694813028,0.070084439
7/21/2016,13:13:38,HIGHSNOW,3,14.41,eriophorum,12.6918757,0.416697866
7/21/2016,13:13:42,HIGHSNOW,3,14.33,eriophorum,12.13028828,0.42680644
7/21/2016,13:13:47,HIGHSNOW,3,14.45,eriophorum,12.80419319,0.429052789
7/21/2016,13:19:21,HIGHSNOW,4,14.67,salix,17.1924676,0.498899486
7/21/2016,13:19:24,HIGHSNOW,4,14.72,salix,17.16801174,0.494008315
7/21/2016,13:19:28,HIGHSNOW,4,14.76,salix,16.97236488,0.489117144
7/21/2016,13:22:14,HIGHSNOW,4,14.51,betula,6.860415783,0.171828596
7/21/2016,13:22:17,HIGHSNOW,4,14.44,betula,6.593126856,0.174374204
7/21/2016,13:22:19,HIGHSNOW,4,14.44,betula,6.567670768,0.175647009
7/21/2016,13:25:36,HIGHSNOW,4,15.04,ledum,5.806451613,-0.095698925
7/21/2016,13:25:40,HIGHSNOW,4,14.95,ledum,6.086021505,-0.096129032
7/21/2016,13:25:45,HIGHSNOW,4,14.89,ledum,6.086021505,-0.095268817
7/21/2016,13:28:49,HIGHSNOW,4,14.69,eriophorum,10.61773256,0.152616279
7/21/2016,13:28:52,HIGHSNOW,4,14.6,eriophorum,11.11918605,0.160247093
7/21/2016,13:28:55,HIGHSNOW,4,14.54,eriophorum,12.86337209,0.17005814
7/21/2016,13:32:46,HIGHSNOW,5,15.01,salix,10.54570651,0.196717987
7/21/2016,13:32:48,HIGHSNOW,5,15.01,salix,10.44430549,0.195703977
7/21/2016,13:32:52,HIGHSNOW,5,15,salix,10.44430549,0.195703977
7/21/2016,13:36:25,HIGHSNOW,5,14.92,betula,16.35496635,0.413947039
7/21/2016,13:36:29,HIGHSNOW,5,14.95,betula,16.497007,0.413947039
7/21/2016,13:36:33,HIGHSNOW,5,14.95,betula,16.19263418,0.413947039
7/21/2016,13:40:22,HIGHSNOW,5,15.43,ledum,5.701116823,-0.050948413
7/21/2016,13:40:25,HIGHSNOW,5,15.39,ledum,5.722389647,-0.04956568
7/21/2016,13:40:28,HIGHSNOW,5,15.35,ledum,5.754298883,-0.048608403
7/21/2016,13:44:45,HIGHSNOW,5,14.66,eriophorum,11.42517815,0.27672209
7/21/2016,13:44:48,HIGHSNOW,5,14.6,eriophorum,11.35391924,0.281472684
7/21/2016,13:44:52,HIGHSNOW,5,14.71,eriophorum,12.47030879,0.279097387
7/23/2016,18:14:09,LOWSNOW,1,14.95,salix,9.073495312,0.155055953
7/23/2016,18:14:11,LOWSNOW,1,14.94,salix,9.174311927,0.153644521
7/23/2016,18:14:15,LOWSNOW,1,14.94,salix,8.912188729,0.151829822
7/23/2016,18:17:11,LOWSNOW,1,14.86,betula,43.80113279,0.902454374
7/23/2016,18:17:13,LOWSNOW,1,14.87,betula,41.53555695,0.902454374
7/23/2016,18:17:16,LOWSNOW,1,14.9,betula,41.53555695,0.902454374
7/23/2016,18:23:09,LOWSNOW,1,14.77,ledum,8.465346535,-0.23019802
7/23/2016,18:23:13,LOWSNOW,1,14.79,ledum,8.712871287,-0.212871287
7/23/2016,18:23:17,LOWSNOW,1,14.8,ledum,7.326732673,-0.201485149
7/23/2016,18:26:43,LOWSNOW,1,14.59,eriophorum,9.476455104,0.190406552
7/23/2016,18:26:45,LOWSNOW,1,14.54,eriophorum,9.300965195,0.191284001
7/23/2016,18:26:48,LOWSNOW,1,14.41,eriophorum,9.564200058,0.197426148
7/23/2016,17:57:13,LOWSNOW,2,14.59,salix,9.658857378,0.150020551
7/23/2016,17:57:16,LOWSNOW,2,14.56,salix,9.535552815,0.150020551
7/23/2016,17:57:18,LOWSNOW,2,14.58,salix,9.412248253,0.150431566
7/23/2016,18:01:57,LOWSNOW,2,15.3,betula,8.228684732,0.147224058
7/23/2016,18:02:00,LOWSNOW,2,15.26,betula,8.278255122,0.144745539
7/23/2016,18:02:04,LOWSNOW,2,15.22,betula,8.327825512,0.142267019
7/23/2016,18:05:45,LOWSNOW,2,14.84,ledum,3.235955056,0.189727127
7/23/2016,18:05:48,LOWSNOW,2,14.81,ledum,7.088282504,0.184911717
7/23/2016,18:05:53,LOWSNOW,2,14.79,ledum,10.20866774,0.180096308
7/23/2016,18:09:08,LOWSNOW,2,14.54,eriophorum,5.683205094,0.154417617
7/23/2016,18:09:11,LOWSNOW,2,14.54,eriophorum,5.898116211,0.154417617
7/23/2016,18:09:12,LOWSNOW,2,14.55,eriophorum,6.025470947,0.154417617
7/23/2016,17:37:35,LOWSNOW,3,16.08,salix,11.49115829,0.223581962
7/23/2016,17:37:45,LOWSNOW,3,15.91,salix,11.96842685,0.219910665
7/23/2016,17:37:48,LOWSNOW,3,15.85,salix,12.15199168,0.217340758
7/23/2016,17:44:35,LOWSNOW,3,15.48,betula,11.83522232,0.069311247
7/23/2016,17:44:40,LOWSNOW,3,15.4,betula,11.76983435,0.065322581
7/23/2016,17:44:43,LOWSNOW,3,15.36,betula,11.50828248,0.064276373
7/23/2016,17:50:48,LOWSNOW,3,14.91,ledum,2.60460251,0.018389121
7/23/2016,17:50:50,LOWSNOW,3,14.9,ledum,2.937238494,0.014874477
7/23/2016,17:50:52,LOWSNOW,3,14.91,ledum,4.569037657,0.014435146
7/23/2016,17:54:24,LOWSNOW,3,14.82,eriophorum,7.821939587,0.126126126
7/23/2016,17:54:26,LOWSNOW,3,14.83,eriophorum,7.567567568,0.124006359
7/23/2016,17:54:30,LOWSNOW,3,14.87,eriophorum,7.726550079,0.124006359
7/23/2016,17:19:34,LOWSNOW,4,14.91,salix,15.17686424,0.34416826
